Z-coordinate,Electric Potential,,,,,,,,,,,,,
0.013648333,-2.92E-04,,,,,,,,,,,,,
0.013649167,-2.92E-04,,,,,,,,,,,,,
0.01365,-2.92E-04,,,,,,,,,,,,,
0.013650833,-2.92E-04,,,,,,,,,,,,,
0.013651667,-2.92E-04,,,,,,,,,,,,,
0.0136525,-2.92E-04,,,,,,,,,,,,,
0.013653333,-2.92E-04,,,,,,,,,,,,,
0.013654167,-2.92E-04,,,,,,,,,,,,,
0.013655,-2.92E-04,,,,,,,,,,,,,
0.013655833,-2.92E-04,,,,,,,,,,,,,
0.013656667,-2.92E-04,,,,,,,,,,,,,
0.0136575,-2.92E-04,,,,,,,,,,,,,
0.013658333,-2.92E-04,,,,,,,,,,,,,
0.013659167,-2.92E-04,,,,,,,,,,,,,
0.01366,-2.92E-04,,,,,,,,,,,,,
0.013660833,-2.92E-04,,,,,,,,,,,,,
0.013661667,-2.91E-04,,,,,,,,,,,,,
0.0136625,-2.91E-04,,,,,,,,,,,,,
0.013663333,-2.91E-04,,,,,,,,,,,,,
0.013664167,-2.91E-04,,,,,,,,,,,,,
0.013665,-2.91E-04,,,,,,,,,,,,,
0.013665833,-2.91E-04,,,,,,,,,,,,,
0.013666667,-2.91E-04,,,,,,,,,,,,,
0.0136675,-2.91E-04,,,,,,,,,,,,,
0.013668333,-2.91E-04,,,,,,,,,,,,,
0.013669167,-2.91E-04,,,,,,,,,,,,,
0.01367,-2.91E-04,,,,,,,,,,,,,
0.013670833,-2.91E-04,,,,,,,,,,,,,
0.013671667,-2.91E-04,,,,,,,,,,,,,
0.0136725,-2.91E-04,,,,,,,,,,,,,
0.013673333,-2.91E-04,,,,,,,,,,,,,
0.013674167,-2.91E-04,,,,,,,,,,,,,
0.013675,-2.91E-04,,,,,,,,,,,,,
0.013675833,-2.91E-04,,,,,,,,,,,,,
0.013676667,-2.91E-04,,,,,,,,,,,,,
0.0136775,-2.91E-04,,,,,,,,,,,,,
0.013678333,-2.91E-04,,,,,,,,,,,,,
0.013679167,-2.91E-04,,,,,,,,,,,,,
0.01368,-2.91E-04,,,,,,,,,,,,,
0.013680833,-2.91E-04,,,,,,,,,,,,,
0.013681667,-2.91E-04,,,,,,,,,,,,,
0.0136825,-2.91E-04,,,,,,,,,,,,,
0.013683333,-2.91E-04,,,,,,,,,,,,,
0.013684167,-2.91E-04,,,,,,,,,,,,,
0.013685,-2.91E-04,,,,,,,,,,,,,
0.013685833,-2.91E-04,,,,,,,,,,,,,
0.013686667,-2.90E-04,,,,,,,,,,,,,
0.0136875,-2.90E-04,,,,,,,,,,,,,
0.013688333,-2.90E-04,,,,,,,,,,,,,
0.013689167,-2.90E-04,,,,,,,,,,,,,
0.01369,-2.90E-04,,,,,,,,,,,,,
0.013690833,-2.90E-04,,,,,,,,,,,,,
0.013691667,-2.90E-04,,,,,,,,,,,,,
0.0136925,-2.90E-04,,,,,,,,,,,,,
0.013693333,-2.90E-04,,,,,,,,,,,,,
0.013694167,-2.90E-04,,,,,,,,,,,,,
0.013695,-2.90E-04,,,,,,,,,,,,,
0.013695833,-2.90E-04,,,,,,,,,,,,,
0.013696667,-2.90E-04,,,,,,,,,,,,,
0.0136975,-2.90E-04,,,,,,,,,,,,,
0.013698333,-2.90E-04,,,,,,,,,,,,,
0.013699167,-2.90E-04,,,,,,,,,,,,,
0.0137,-2.90E-04,,,,,,,,,,,,,
0.013700833,-2.90E-04,,,,,,,,,,,,,
0.013701667,-2.90E-04,,,,,,,,,,,,,
0.0137025,-2.90E-04,,,,,,,,,,,,,
0.013703333,-2.90E-04,,,,,,,,,,,,,
0.013704167,-2.90E-04,,,,,,,,,,,,,
0.013705,-2.90E-04,,,,,,,,,,,,,
0.013705833,-2.90E-04,,,,,,,,,,,,,
0.013706667,-2.90E-04,,,,,,,,,,,,,
0.0137075,-2.90E-04,,,,,,,,,,,,,
0.013708333,-2.90E-04,,,,,,,,,,,,,
0.013709167,-2.90E-04,,,,,,,,,,,,,
0.01371,-2.90E-04,,,,,,,,,,,,,
0.013710833,-2.90E-04,,,,,,,,,,,,,
0.013711667,-2.90E-04,,,,,,,,,,,,,
0.0137125,-2.89E-04,,,,,,,,,,,,,
0.013713333,-2.89E-04,,,,,,,,,,,,,
0.013714167,-2.89E-04,,,,,,,,,,,,,
0.013715,-2.89E-04,,,,,,,,,,,,,
0.013715833,-2.89E-04,,,,,,,,,,,,,
0.013716667,-2.89E-04,,,,,,,,,,,,,
0.0137175,-2.89E-04,,,,,,,,,,,,,
0.013718333,-2.89E-04,,,,,,,,,,,,,
0.013719167,-2.89E-04,,,,,,,,,,,,,
0.01372,-2.89E-04,,,,,,,,,,,,,
0.013720833,-2.89E-04,,,,,,,,,,,,,
0.013721667,-2.89E-04,,,,,,,,,,,,,
0.0137225,-2.89E-04,,,,,,,,,,,,,
0.013723333,-2.89E-04,,,,,,,,,,,,,
0.013724167,-2.89E-04,,,,,,,,,,,,,
0.013725,-2.89E-04,,,,,,,,,,,,,
0.013725833,-2.89E-04,,,,,,,,,,,,,
0.013726667,-2.89E-04,,,,,,,,,,,,,
0.0137275,-2.89E-04,,,,,,,,,,,,,
0.013728333,-2.89E-04,,,,,,,,,,,,,
0.013729167,-2.89E-04,,,,,,,,,,,,,
0.01373,-2.89E-04,,,,,,,,,,,,,
0.013730833,-2.89E-04,,,,,,,,,,,,,
0.013731667,-2.89E-04,,,,,,,,,,,,,
0.0137325,-2.89E-04,,,,,,,,,,,,,
0.013733333,-2.89E-04,,,,,,,,,,,,,
0.013734167,-2.89E-04,,,,,,,,,,,,,
0.013735,-2.89E-04,,,,,,,,,,,,,
0.013735833,-2.89E-04,,,,,,,,,,,,,
0.013736667,-2.89E-04,,,,,,,,,,,,,
0.0137375,-2.89E-04,,,,,,,,,,,,,
0.013738333,-2.88E-04,,,,,,,,,,,,,
0.013739167,-2.88E-04,,,,,,,,,,,,,
0.01374,-2.88E-04,,,,,,,,,,,,,
0.013740833,-2.88E-04,,,,,,,,,,,,,
0.013741667,-2.88E-04,,,,,,,,,,,,,
0.0137425,-2.88E-04,,,,,,,,,,,,,
0.013743333,-2.88E-04,,,,,,,,,,,,,
0.013744167,-2.88E-04,,,,,,,,,,,,,
0.013745,-2.88E-04,,,,,,,,,,,,,
0.013745833,-2.88E-04,,,,,,,,,,,,,
0.013746667,-2.88E-04,,,,,,,,,,,,,
0.0137475,-2.88E-04,,,,,,,,,,,,,
0.013748333,-2.88E-04,,,,,,,,,,,,,
0.013749167,-2.88E-04,,,,,,,,,,,,,
0.01375,-2.88E-04,,,,,,,,,,,,,
0.013750833,-2.88E-04,,,,,,,,,,,,,
0.013751667,-2.88E-04,,,,,,,,,,,,,
0.0137525,-2.88E-04,,,,,,,,,,,,,
0.013753333,-2.88E-04,,,,,,,,,,,,,
0.013754167,-2.88E-04,,,,,,,,,,,,,
0.013755,-2.88E-04,,,,,,,,,,,,,
0.013755833,-2.88E-04,,,,,,,,,,,,,
0.013756667,-2.88E-04,,,,,,,,,,,,,
0.0137575,-2.88E-04,,,,,,,,,,,,,
0.013758333,-2.88E-04,,,,,,,,,,,,,
0.013759167,-2.88E-04,,,,,,,,,,,,,
0.01376,-2.88E-04,,,,,,,,,,,,,
0.013760833,-2.88E-04,,,,,,,,,,,,,
0.013761667,-2.88E-04,,,,,,,,,,,,,
0.0137625,-2.88E-04,,,,,,,,,,,,,
0.013763333,-2.88E-04,,,,,,,,,,,,,
0.013764167,-2.87E-04,,,,,,,,,,,,,
0.013765,-2.87E-04,,,,,,,,,,,,,
0.013765833,-2.87E-04,,,,,,,,,,,,,
0.013766667,-2.87E-04,,,,,,,,,,,,,
0.0137675,-2.87E-04,,,,,,,,,,,,,
0.013768333,-2.87E-04,,,,,,,,,,,,,
0.013769167,-2.87E-04,,,,,,,,,,,,,
0.01377,-2.87E-04,,,,,,,,,,,,,
0.013770833,-2.87E-04,,,,,,,,,,,,,
0.013771667,-2.87E-04,,,,,,,,,,,,,
0.0137725,-2.87E-04,,,,,,,,,,,,,
0.013773333,-2.87E-04,,,,,,,,,,,,,
0.013774167,-2.87E-04,,,,,,,,,,,,,
0.013775,-2.87E-04,,,,,,,,,,,,,
0.013775833,-2.87E-04,,,,,,,,,,,,,
0.013776667,-2.87E-04,,,,,,,,,,,,,
0.0137775,-2.87E-04,,,,,,,,,,,,,
0.013778333,-2.87E-04,,,,,,,,,,,,,
0.013779167,-2.87E-04,,,,,,,,,,,,,
0.01378,-2.87E-04,,,,,,,,,,,,,
0.013780833,-2.87E-04,,,,,,,,,,,,,
0.013781667,-2.87E-04,,,,,,,,,,,,,
0.0137825,-2.87E-04,,,,,,,,,,,,,
0.013783333,-2.87E-04,,,,,,,,,,,,,
0.013784167,-2.87E-04,,,,,,,,,,,,,
0.013785,-2.87E-04,,,,,,,,,,,,,
0.013785833,-2.87E-04,,,,,,,,,,,,,
0.013786667,-2.87E-04,,,,,,,,,,,,,
0.0137875,-2.87E-04,,,,,,,,,,,,,
0.013788333,-2.87E-04,,,,,,,,,,,,,
0.013789167,-2.87E-04,,,,,,,,,,,,,
0.01379,-2.86E-04,,,,,,,,,,,,,
0.013790833,-2.86E-04,,,,,,,,,,,,,
0.013791667,-2.86E-04,,,,,,,,,,,,,
0.0137925,-2.86E-04,,,,,,,,,,,,,
0.013793333,-2.86E-04,,,,,,,,,,,,,
0.013794167,-2.86E-04,,,,,,,,,,,,,
0.013795,-2.86E-04,,,,,,,,,,,,,
0.013795833,-2.86E-04,,,,,,,,,,,,,
0.013796667,-2.86E-04,,,,,,,,,,,,,
0.0137975,-2.86E-04,,,,,,,,,,,,,
0.013798333,-2.86E-04,,,,,,,,,,,,,
0.013799167,-2.86E-04,,,,,,,,,,,,,
0.0138,-2.86E-04,,,,,,,,,,,,,
0.013800833,-2.86E-04,,,,,,,,,,,,,
0.013801667,-2.86E-04,,,,,,,,,,,,,
0.0138025,-2.86E-04,,,,,,,,,,,,,
0.013803333,-2.86E-04,,,,,,,,,,,,,
0.013804167,-2.86E-04,,,,,,,,,,,,,
0.013805,-2.86E-04,,,,,,,,,,,,,
0.013805833,-2.86E-04,,,,,,,,,,,,,
0.013806667,-2.86E-04,,,,,,,,,,,,,
0.0138075,-2.86E-04,,,,,,,,,,,,,
0.013808333,-2.86E-04,,,,,,,,,,,,,
0.013809167,-2.86E-04,,,,,,,,,,,,,
0.01381,-2.86E-04,,,,,,,,,,,,,
0.013810833,-2.86E-04,,,,,,,,,,,,,
0.013811667,-2.86E-04,,,,,,,,,,,,,
0.0138125,-2.86E-04,,,,,,,,,,,,,
0.013813333,-2.86E-04,,,,,,,,,,,,,
0.013814167,-2.86E-04,,,,,,,,,,,,,
0.013815,-2.86E-04,,,,,,,,,,,,,
0.013815833,-2.85E-04,,,,,,,,,,,,,
0.013816667,-2.85E-04,,,,,,,,,,,,,
0.0138175,-2.85E-04,,,,,,,,,,,,,
0.013818333,-2.85E-04,,,,,,,,,,,,,
0.013819167,-2.85E-04,,,,,,,,,,,,,
0.01382,-2.85E-04,,,,,,,,,,,,,
0.013820833,-2.85E-04,,,,,,,,,,,,,
0.013821667,-2.85E-04,,,,,,,,,,,,,
0.0138225,-2.85E-04,,,,,,,,,,,,,
0.013823333,-2.85E-04,,,,,,,,,,,,,
0.013824167,-2.85E-04,,,,,,,,,,,,,
0.013825,-2.85E-04,,,,,,,,,,,,,
0.013825833,-2.85E-04,,,,,,,,,,,,,
0.013826667,-2.85E-04,,,,,,,,,,,,,
0.0138275,-2.85E-04,,,,,,,,,,,,,
0.013828333,-2.85E-04,,,,,,,,,,,,,
0.013829167,-2.85E-04,,,,,,,,,,,,,
0.01383,-2.85E-04,,,,,,,,,,,,,
0.013830833,-2.85E-04,,,,,,,,,,,,,
0.013831667,-2.85E-04,,,,,,,,,,,,,
0.0138325,-2.85E-04,,,,,,,,,,,,,
0.013833333,-2.85E-04,,,,,,,,,,,,,
0.013834167,-2.85E-04,,,,,,,,,,,,,
0.013835,-2.85E-04,,,,,,,,,,,,,
0.013835833,-2.85E-04,,,,,,,,,,,,,
0.013836667,-2.85E-04,,,,,,,,,,,,,
0.0138375,-2.85E-04,,,,,,,,,,,,,
0.013838333,-2.85E-04,,,,,,,,,,,,,
0.013839167,-2.85E-04,,,,,,,,,,,,,
0.01384,-2.85E-04,,,,,,,,,,,,,
0.013840833,-2.85E-04,,,,,,,,,,,,,
0.013841667,-2.85E-04,,,,,,,,,,,,,
0.0138425,-2.84E-04,,,,,,,,,,,,,
0.013843333,-2.84E-04,,,,,,,,,,,,,
0.013844167,-2.84E-04,,,,,,,,,,,,,
0.013845,-2.84E-04,,,,,,,,,,,,,
0.013845833,-2.84E-04,,,,,,,,,,,,,
0.013846667,-2.84E-04,,,,,,,,,,,,,
0.0138475,-2.84E-04,,,,,,,,,,,,,
0.013848333,-2.84E-04,,,,,,,,,,,,,
0.013849167,-2.84E-04,,,,,,,,,,,,,
0.01385,-2.84E-04,,,,,,,,,,,,,
0.013850833,-2.84E-04,,,,,,,,,,,,,
0.013851667,-2.84E-04,,,,,,,,,,,,,
0.0138525,-2.84E-04,,,,,,,,,,,,,
0.013853333,-2.84E-04,,,,,,,,,,,,,
0.013854167,-2.84E-04,,,,,,,,,,,,,
0.013855,-2.84E-04,,,,,,,,,,,,,
0.013855833,-2.84E-04,,,,,,,,,,,,,
0.013856667,-2.84E-04,,,,,,,,,,,,,
0.0138575,-2.84E-04,,,,,,,,,,,,,
0.013858333,-2.84E-04,,,,,,,,,,,,,
0.013859167,-2.84E-04,,,,,,,,,,,,,
0.01386,-2.84E-04,,,,,,,,,,,,,
0.013860833,-2.84E-04,,,,,,,,,,,,,
0.013861667,-2.84E-04,,,,,,,,,,,,,
0.0138625,-2.84E-04,,,,,,,,,,,,,
0.013863333,-2.84E-04,,,,,,,,,,,,,
0.013864167,-2.84E-04,,,,,,,,,,,,,
0.013865,-2.84E-04,,,,,,,,,,,,,
0.013865833,-2.84E-04,,,,,,,,,,,,,
0.013866667,-2.84E-04,,,,,,,,,,,,,
0.0138675,-2.84E-04,,,,,,,,,,,,,
0.013868333,-2.83E-04,,,,,,,,,,,,,
0.013869167,-2.83E-04,,,,,,,,,,,,,
0.01387,-2.83E-04,,,,,,,,,,,,,
0.013870833,-2.83E-04,,,,,,,,,,,,,
0.013871667,-2.83E-04,,,,,,,,,,,,,
0.0138725,-2.83E-04,,,,,,,,,,,,,
0.013873333,-2.83E-04,,,,,,,,,,,,,
0.013874167,-2.83E-04,,,,,,,,,,,,,
0.013875,-2.83E-04,,,,,,,,,,,,,
0.013875833,-2.83E-04,,,,,,,,,,,,,
0.013876667,-2.83E-04,,,,,,,,,,,,,
0.0138775,-2.83E-04,,,,,,,,,,,,,
0.013878333,-2.83E-04,,,,,,,,,,,,,
0.013879167,-2.83E-04,,,,,,,,,,,,,
0.01388,-2.83E-04,,,,,,,,,,,,,
0.013880833,-2.83E-04,,,,,,,,,,,,,
0.013881667,-2.83E-04,,,,,,,,,,,,,
0.0138825,-2.83E-04,,,,,,,,,,,,,
0.013883333,-2.83E-04,,,,,,,,,,,,,
0.013884167,-2.83E-04,,,,,,,,,,,,,
0.013885,-2.83E-04,,,,,,,,,,,,,
0.013885833,-2.83E-04,,,,,,,,,,,,,
0.013886667,-2.83E-04,,,,,,,,,,,,,
0.0138875,-2.83E-04,,,,,,,,,,,,,
0.013888333,-2.83E-04,,,,,,,,,,,,,
0.013889167,-2.83E-04,,,,,,,,,,,,,
0.01389,-2.83E-04,,,,,,,,,,,,,
0.013890833,-2.83E-04,,,,,,,,,,,,,
0.013891667,-2.83E-04,,,,,,,,,,,,,
0.0138925,-2.83E-04,,,,,,,,,,,,,
0.013893333,-2.83E-04,,,,,,,,,,,,,
0.013894167,-2.83E-04,,,,,,,,,,,,,
0.013895,-2.82E-04,,,,,,,,,,,,,
0.013895833,-2.82E-04,,,,,,,,,,,,,
0.013896667,-2.82E-04,,,,,,,,,,,,,
0.0138975,-2.82E-04,,,,,,,,,,,,,
0.013898333,-2.82E-04,,,,,,,,,,,,,
0.013899167,-2.82E-04,,,,,,,,,,,,,
0.0139,-2.82E-04,,,,,,,,,,,,,
0.013900833,-2.82E-04,,,,,,,,,,,,,
0.013901667,-2.82E-04,,,,,,,,,,,,,
0.0139025,-2.82E-04,,,,,,,,,,,,,
0.013903333,-2.82E-04,,,,,,,,,,,,,
0.013904167,-2.82E-04,,,,,,,,,,,,,
0.013905,-2.82E-04,,,,,,,,,,,,,
0.013905833,-2.82E-04,,,,,,,,,,,,,
0.013906667,-2.82E-04,,,,,,,,,,,,,
0.0139075,-2.82E-04,,,,,,,,,,,,,
0.013908333,-2.82E-04,,,,,,,,,,,,,
0.013909167,-2.82E-04,,,,,,,,,,,,,
0.01391,-2.82E-04,,,,,,,,,,,,,
0.013910833,-2.82E-04,,,,,,,,,,,,,
0.013911667,-2.82E-04,,,,,,,,,,,,,
0.0139125,-2.82E-04,,,,,,,,,,,,,
0.013913333,-2.82E-04,,,,,,,,,,,,,
0.013914167,-2.82E-04,,,,,,,,,,,,,
0.013915,-2.82E-04,,,,,,,,,,,,,
0.013915833,-2.82E-04,,,,,,,,,,,,,
0.013916667,-2.82E-04,,,,,,,,,,,,,
0.0139175,-2.82E-04,,,,,,,,,,,,,
0.013918333,-2.82E-04,,,,,,,,,,,,,
0.013919167,-2.82E-04,,,,,,,,,,,,,
0.01392,-2.82E-04,,,,,,,,,,,,,
0.013920833,-2.82E-04,,,,,,,,,,,,,
0.013921667,-2.81E-04,,,,,,,,,,,,,
0.0139225,-2.81E-04,,,,,,,,,,,,,
0.013923333,-2.81E-04,,,,,,,,,,,,,
0.013924167,-2.81E-04,,,,,,,,,,,,,
0.013925,-2.81E-04,,,,,,,,,,,,,
0.013925833,-2.81E-04,,,,,,,,,,,,,
0.013926667,-2.81E-04,,,,,,,,,,,,,
0.0139275,-2.81E-04,,,,,,,,,,,,,
0.013928333,-2.81E-04,,,,,,,,,,,,,
0.013929167,-2.81E-04,,,,,,,,,,,,,
0.01393,-2.81E-04,,,,,,,,,,,,,
0.013930833,-2.81E-04,,,,,,,,,,,,,
0.013931667,-2.81E-04,,,,,,,,,,,,,
0.0139325,-2.81E-04,,,,,,,,,,,,,
0.013933333,-2.81E-04,,,,,,,,,,,,,
0.013934167,-2.81E-04,,,,,,,,,,,,,
0.013935,-2.81E-04,,,,,,,,,,,,,
0.013935833,-2.81E-04,,,,,,,,,,,,,
0.013936667,-2.81E-04,,,,,,,,,,,,,
0.0139375,-2.81E-04,,,,,,,,,,,,,
0.013938333,-2.81E-04,,,,,,,,,,,,,
0.013939167,-2.81E-04,,,,,,,,,,,,,
0.01394,-2.81E-04,,,,,,,,,,,,,
0.013940833,-2.81E-04,,,,,,,,,,,,,
0.013941667,-2.81E-04,,,,,,,,,,,,,
0.0139425,-2.81E-04,,,,,,,,,,,,,
0.013943333,-2.81E-04,,,,,,,,,,,,,
0.013944167,-2.81E-04,,,,,,,,,,,,,
0.013945,-2.81E-04,,,,,,,,,,,,,
0.013945833,-2.81E-04,,,,,,,,,,,,,
0.013946667,-2.81E-04,,,,,,,,,,,,,
0.0139475,-2.81E-04,,,,,,,,,,,,,
0.013948333,-2.80E-04,,,,,,,,,,,,,
0.013949167,-2.80E-04,,,,,,,,,,,,,
0.01395,-2.80E-04,,,,,,,,,,,,,
0.013950833,-2.80E-04,,,,,,,,,,,,,
0.013951667,-2.80E-04,,,,,,,,,,,,,
0.0139525,-2.80E-04,,,,,,,,,,,,,
0.013953333,-2.80E-04,,,,,,,,,,,,,
0.013954167,-2.80E-04,,,,,,,,,,,,,
0.013955,-2.80E-04,,,,,,,,,,,,,
0.013955833,-2.80E-04,,,,,,,,,,,,,
0.013956667,-2.80E-04,,,,,,,,,,,,,
0.0139575,-2.80E-04,,,,,,,,,,,,,
0.013958333,-2.80E-04,,,,,,,,,,,,,
0.013959167,-2.80E-04,,,,,,,,,,,,,
0.01396,-2.80E-04,,,,,,,,,,,,,
0.013960833,-2.80E-04,,,,,,,,,,,,,
0.013961667,-2.80E-04,,,,,,,,,,,,,
0.0139625,-2.80E-04,,,,,,,,,,,,,
0.013963333,-2.80E-04,,,,,,,,,,,,,
0.013964167,-2.80E-04,,,,,,,,,,,,,
0.013965,-2.80E-04,,,,,,,,,,,,,
0.013965833,-2.80E-04,,,,,,,,,,,,,
0.013966667,-2.80E-04,,,,,,,,,,,,,
0.0139675,-2.80E-04,,,,,,,,,,,,,
0.013968333,-2.80E-04,,,,,,,,,,,,,
0.013969167,-2.80E-04,,,,,,,,,,,,,
0.01397,-2.80E-04,,,,,,,,,,,,,
0.013970833,-2.80E-04,,,,,,,,,,,,,
0.013971667,-2.80E-04,,,,,,,,,,,,,
0.0139725,-2.80E-04,,,,,,,,,,,,,
0.013973333,-2.80E-04,,,,,,,,,,,,,
0.013974167,-2.80E-04,,,,,,,,,,,,,
0.013975,-2.79E-04,,,,,,,,,,,,,
0.013975833,-2.79E-04,,,,,,,,,,,,,
0.013976667,-2.79E-04,,,,,,,,,,,,,
0.0139775,-2.79E-04,,,,,,,,,,,,,
0.013978333,-2.79E-04,,,,,,,,,,,,,
0.013979167,-2.79E-04,,,,,,,,,,,,,
0.01398,-2.79E-04,,,,,,,,,,,,,
0.013980833,-2.79E-04,,,,,,,,,,,,,
0.013981667,-2.79E-04,,,,,,,,,,,,,
0.0139825,-2.79E-04,,,,,,,,,,,,,
0.013983333,-2.79E-04,,,,,,,,,,,,,
0.013984167,-2.79E-04,,,,,,,,,,,,,
0.013985,-2.79E-04,,,,,,,,,,,,,
0.013985833,-2.79E-04,,,,,,,,,,,,,
0.013986667,-2.79E-04,,,,,,,,,,,,,
0.0139875,-2.79E-04,,,,,,,,,,,,,
0.013988333,-2.79E-04,,,,,,,,,,,,,
0.013989167,-2.79E-04,,,,,,,,,,,,,
0.01399,-2.79E-04,,,,,,,,,,,,,
0.013990833,-2.79E-04,,,,,,,,,,,,,
0.013991667,-2.79E-04,,,,,,,,,,,,,
0.0139925,-2.79E-04,,,,,,,,,,,,,
0.013993333,-2.79E-04,,,,,,,,,,,,,
0.013994167,-2.79E-04,,,,,,,,,,,,,
0.013995,-2.79E-04,,,,,,,,,,,,,
0.013995833,-2.79E-04,,,,,,,,,,,,,
0.013996667,-2.79E-04,,,,,,,,,,,,,
0.0139975,-2.79E-04,,,,,,,,,,,,,
0.013998333,-2.79E-04,,,,,,,,,,,,,
0.013999167,-2.79E-04,,,,,,,,,,,,,
0.014,-2.79E-04,,,,,,,,,,,,,
0.014000833,-2.79E-04,,,,,,,,,,,,,
0.014001667,-2.79E-04,,,,,,,,,,,,,
0.0140025,-2.78E-04,,,,,,,,,,,,,
0.014003333,-2.78E-04,,,,,,,,,,,,,
0.014004167,-2.78E-04,,,,,,,,,,,,,
0.014005,-2.78E-04,,,,,,,,,,,,,
0.014005833,-2.78E-04,,,,,,,,,,,,,
0.014006667,-2.78E-04,,,,,,,,,,,,,
0.0140075,-2.78E-04,,,,,,,,,,,,,
0.014008333,-2.78E-04,,,,,,,,,,,,,
0.014009167,-2.78E-04,,,,,,,,,,,,,
0.01401,-2.78E-04,,,,,,,,,,,,,
0.014010833,-2.78E-04,,,,,,,,,,,,,
0.014011667,-2.78E-04,,,,,,,,,,,,,
0.0140125,-2.78E-04,,,,,,,,,,,,,
0.014013333,-2.78E-04,,,,,,,,,,,,,
0.014014167,-2.78E-04,,,,,,,,,,,,,
0.014015,-2.78E-04,,,,,,,,,,,,,
0.014015833,-2.78E-04,,,,,,,,,,,,,
0.014016667,-2.78E-04,,,,,,,,,,,,,
0.0140175,-2.78E-04,,,,,,,,,,,,,
0.014018333,-2.78E-04,,,,,,,,,,,,,
0.014019167,-2.78E-04,,,,,,,,,,,,,
0.01402,-2.78E-04,,,,,,,,,,,,,
0.014020833,-2.78E-04,,,,,,,,,,,,,
0.014021667,-2.78E-04,,,,,,,,,,,,,
0.0140225,-2.78E-04,,,,,,,,,,,,,
0.014023333,-2.78E-04,,,,,,,,,,,,,
0.014024167,-2.78E-04,,,,,,,,,,,,,
0.014025,-2.78E-04,,,,,,,,,,,,,
0.014025833,-2.78E-04,,,,,,,,,,,,,
0.014026667,-2.78E-04,,,,,,,,,,,,,
0.0140275,-2.78E-04,,,,,,,,,,,,,
0.014028333,-2.78E-04,,,,,,,,,,,,,
0.014029167,-2.77E-04,,,,,,,,,,,,,
0.01403,-2.77E-04,,,,,,,,,,,,,
0.014030833,-2.77E-04,,,,,,,,,,,,,
0.014031667,-2.77E-04,,,,,,,,,,,,,
0.0140325,-2.77E-04,,,,,,,,,,,,,
0.014033333,-2.77E-04,,,,,,,,,,,,,
0.014034167,-2.77E-04,,,,,,,,,,,,,
0.014035,-2.77E-04,,,,,,,,,,,,,
0.014035833,-2.77E-04,,,,,,,,,,,,,
0.014036667,-2.77E-04,,,,,,,,,,,,,
0.0140375,-2.77E-04,,,,,,,,,,,,,
0.014038333,-2.77E-04,,,,,,,,,,,,,
0.014039167,-2.77E-04,,,,,,,,,,,,,
0.01404,-2.77E-04,,,,,,,,,,,,,
0.014040833,-2.77E-04,,,,,,,,,,,,,
0.014041667,-2.77E-04,,,,,,,,,,,,,
0.0140425,-2.77E-04,,,,,,,,,,,,,
0.014043333,-2.77E-04,,,,,,,,,,,,,
0.014044167,-2.77E-04,,,,,,,,,,,,,
0.014045,-2.77E-04,,,,,,,,,,,,,
0.014045833,-2.77E-04,,,,,,,,,,,,,
0.014046667,-2.77E-04,,,,,,,,,,,,,
0.0140475,-2.77E-04,,,,,,,,,,,,,
0.014048333,-2.77E-04,,,,,,,,,,,,,
0.014049167,-2.77E-04,,,,,,,,,,,,,
0.01405,-2.77E-04,,,,,,,,,,,,,
0.014050833,-2.77E-04,,,,,,,,,,,,,
0.014051667,-2.77E-04,,,,,,,,,,,,,
0.0140525,-2.77E-04,,,,,,,,,,,,,
0.014053333,-2.77E-04,,,,,,,,,,,,,
0.014054167,-2.77E-04,,,,,,,,,,,,,
0.014055,-2.77E-04,,,,,,,,,,,,,
0.014055833,-2.77E-04,,,,,,,,,,,,,
0.014056667,-2.76E-04,,,,,,,,,,,,,
0.0140575,-2.76E-04,,,,,,,,,,,,,
0.014058333,-2.76E-04,,,,,,,,,,,,,
0.014059167,-2.76E-04,,,,,,,,,,,,,
0.01406,-2.76E-04,,,,,,,,,,,,,
0.014060833,-2.76E-04,,,,,,,,,,,,,
0.014061667,-2.76E-04,,,,,,,,,,,,,
0.0140625,-2.76E-04,,,,,,,,,,,,,
0.014063333,-2.76E-04,,,,,,,,,,,,,
0.014064167,-2.76E-04,,,,,,,,,,,,,
0.014065,-2.76E-04,,,,,,,,,,,,,
0.014065833,-2.76E-04,,,,,,,,,,,,,
0.014066667,-2.76E-04,,,,,,,,,,,,,
0.0140675,-2.76E-04,,,,,,,,,,,,,
0.014068333,-2.76E-04,,,,,,,,,,,,,
0.014069167,-2.76E-04,,,,,,,,,,,,,
0.01407,-2.76E-04,,,,,,,,,,,,,
0.014070833,-2.76E-04,,,,,,,,,,,,,
0.014071667,-2.76E-04,,,,,,,,,,,,,
0.0140725,-2.76E-04,,,,,,,,,,,,,
0.014073333,-2.76E-04,,,,,,,,,,,,,
0.014074167,-2.76E-04,,,,,,,,,,,,,
0.014075,-2.76E-04,,,,,,,,,,,,,
0.014075833,-2.76E-04,,,,,,,,,,,,,
0.014076667,-2.76E-04,,,,,,,,,,,,,
0.0140775,-2.76E-04,,,,,,,,,,,,,
0.014078333,-2.76E-04,,,,,,,,,,,,,
0.014079167,-2.76E-04,,,,,,,,,,,,,
0.01408,-2.76E-04,,,,,,,,,,,,,
0.014080833,-2.76E-04,,,,,,,,,,,,,
