"X","Y","Z","Vx","Vy","Vz","Polarity","Charge","Time","Mass","Electric Potential Energy","Kinetic Energy"
"-1.6795957144459568E13","-1.6829906550804225E13","8.306850603891625E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","56.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.7100722495872566E13","-1.7135287919671057E13","8.457579747919294E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","57.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.7405487847285564E13","-1.7440669288537887E13","8.608308891946965E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","58.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.7710253198698562E13","-1.774605065740472E13","8.759038035974636E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","59.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.8015018550111562E13","-1.8051432026271555E13","8.909767180002307E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","60.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.831978390152456E13","-1.8356813395138387E13","9.060496324029977E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","61.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.862454925293756E13","-1.866219476400522E13","9.211225468057648E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","62.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.8929314604350555E13","-1.896757613287205E13","9.361954612085319E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","63.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.9234079955763555E13","-1.9272957501738883E13","9.51268375611299E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","64.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.953884530717655E13","-1.9578338870605715E13","9.66341290014066E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","65.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-1.984361065858955E13","-1.988372023947255E13","9.81414204416833E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","66.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
