X,Y,Z,Vx,Vy,Vz,Polarity,Charge,Time,Mass,Electric Potential Energy,Kinetic Energy,Total Energy,7.59997E-11
70.00001296,70.00001187,70.00000857,49201.76944,45064.60706,32540.32377,1,1.60E-19,5.27E-10,3.34E-27,257.1313784,5.75E-05,257.1314359,
70.00001301,70.00001192,70.00000861,49295.13142,45150.11864,32602.0701,1,1.60E-19,5.28E-10,3.34E-27,257.1313782,5.77E-05,257.1314359,
70.00001306,70.00001196,70.00000864,49388.49339,45235.63021,32663.81642,1,1.60E-19,5.29E-10,3.34E-27,257.131378,5.79E-05,257.1314359,
70.00001311,70.00001201,70.00000867,49481.85537,45321.14178,32725.56275,1,1.60E-19,5.30E-10,3.34E-27,257.1313778,5.82E-05,257.1314359,
70.00001316,70.00001206,70.00000871,49575.21735,45406.65336,32787.30907,1,1.60E-19,5.31E-10,3.34E-27,257.1313775,5.84E-05,257.1314359,
70.00001321,70.0000121,70.00000874,49668.57932,45492.16493,32849.0554,1,1.60E-19,5.32E-10,3.34E-27,257.1313773,5.86E-05,257.1314359,
70.00001326,70.00001215,70.00000877,49761.9413,45577.6765,32910.80172,1,1.60E-19,5.33E-10,3.34E-27,257.1313771,5.88E-05,257.1314359,
70.00001331,70.00001219,70.0000088,49855.30328,45663.18808,32972.54805,1,1.60E-19,5.34E-10,3.34E-27,257.1313769,5.90E-05,257.1314359,
70.00001336,70.00001224,70.00000884,49948.66525,45748.69965,33034.29437,1,1.60E-19,5.35E-10,3.34E-27,257.1313767,5.93E-05,257.1314359,
70.00001341,70.00001228,70.00000887,50042.02723,45834.21122,33096.0407,1,1.60E-19,5.36E-10,3.34E-27,257.1313764,5.95E-05,257.1314359,
70.00001346,70.00001233,70.0000089,50135.3892,45919.7228,33157.78702,1,1.60E-19,5.37E-10,3.34E-27,257.1313762,5.97E-05,257.1314359,
70.00001351,70.00001238,70.00000894,50228.75118,46005.23437,33219.53335,1,1.60E-19,5.38E-10,3.34E-27,257.131376,5.99E-05,257.1314359,
70.00001356,70.00001242,70.00000897,50322.11316,46090.74594,33281.27967,1,1.60E-19,5.39E-10,3.34E-27,257.1313758,6.01E-05,257.1314359,
70.00001361,70.00001247,70.000009,50415.47513,46176.25751,33343.026,1,1.60E-19,5.40E-10,3.34E-27,257.1313755,6.04E-05,257.1314359,
70.00001366,70.00001251,70.00000904,50508.83711,46261.76909,33404.77232,1,1.60E-19,5.41E-10,3.34E-27,257.1313753,6.06E-05,257.1314359,
70.00001371,70.00001256,70.00000907,50602.19908,46347.28066,33466.51864,1,1.60E-19,5.42E-10,3.34E-27,257.1313751,6.08E-05,257.1314359,
70.00001376,70.00001261,70.0000091,50695.56106,46432.79223,33528.26497,1,1.60E-19,5.43E-10,3.34E-27,257.1313749,6.10E-05,257.1314359,
70.00001381,70.00001265,70.00000914,50788.92304,46518.3038,33590.01129,1,1.60E-19,5.44E-10,3.34E-27,257.1313746,6.13E-05,257.1314359,
70.00001387,70.0000127,70.00000917,50882.28501,46603.81538,33651.75762,1,1.60E-19,5.45E-10,3.34E-27,257.1313744,6.15E-05,257.1314359,
70.00001392,70.00001275,70.0000092,50975.64699,46689.32695,33713.50394,1,1.60E-19,5.46E-10,3.34E-27,257.1313742,6.17E-05,257.1314359,
70.00001397,70.00001279,70.00000924,51069.00896,46774.83852,33775.25026,1,1.60E-19,5.47E-10,3.34E-27,257.131374,6.19E-05,257.1314359,
70.00001402,70.00001284,70.00000927,51162.37094,46860.35009,33836.99659,1,1.60E-19,5.48E-10,3.34E-27,257.1313737,6.22E-05,257.1314359,
70.00001407,70.00001289,70.00000931,51255.73291,46945.86167,33898.74291,1,1.60E-19,5.49E-10,3.34E-27,257.1313735,6.24E-05,257.1314359,
70.00001412,70.00001293,70.00000934,51349.09489,47031.37324,33960.48923,1,1.60E-19,5.50E-10,3.34E-27,257.1313733,6.26E-05,257.1314359,
70.00001417,70.00001298,70.00000937,51442.45686,47116.88481,34022.23556,1,1.60E-19,5.51E-10,3.34E-27,257.1313731,6.29E-05,257.1314359,
70.00001422,70.00001303,70.00000941,51535.81884,47202.39638,34083.98188,1,1.60E-19,5.52E-10,3.34E-27,257.1313728,6.31E-05,257.1314359,
70.00001428,70.00001308,70.00000944,51629.18081,47287.90795,34145.7282,1,1.60E-19,5.53E-10,3.34E-27,257.1313726,6.33E-05,257.1314359,
70.00001433,70.00001312,70.00000948,51722.54279,47373.41952,34207.47453,1,1.60E-19,5.54E-10,3.34E-27,257.1313724,6.35E-05,257.1314359,
70.00001438,70.00001317,70.00000951,51815.90476,47458.9311,34269.22085,1,1.60E-19,5.55E-10,3.34E-27,257.1313721,6.38E-05,257.1314359,
70.00001443,70.00001322,70.00000954,51909.26674,47544.44267,34330.96717,1,1.60E-19,5.56E-10,3.34E-27,257.1313719,6.40E-05,257.1314359,
70.00001448,70.00001326,70.00000958,52002.62871,47629.95424,34392.71349,1,1.60E-19,5.57E-10,3.34E-27,257.1313717,6.42E-05,257.1314359,
70.00001453,70.00001331,70.00000961,52095.99068,47715.46581,34454.45982,1,1.60E-19,5.58E-10,3.34E-27,257.1313715,6.45E-05,257.1314359,
70.00001459,70.00001336,70.00000965,52189.35266,47800.97738,34516.20614,1,1.60E-19,5.59E-10,3.34E-27,257.1313712,6.47E-05,257.1314359,
70.00001464,70.00001341,70.00000968,52282.71463,47886.48895,34577.95246,1,1.60E-19,5.60E-10,3.34E-27,257.131371,6.49E-05,257.1314359,
70.00001469,70.00001346,70.00000972,52376.07661,47972.00052,34639.69878,1,1.60E-19,5.61E-10,3.34E-27,257.1313708,6.52E-05,257.1314359,
70.00001474,70.0000135,70.00000975,52469.43858,48057.51209,34701.44511,1,1.60E-19,5.62E-10,3.34E-27,257.1313705,6.54E-05,257.1314359,
70.0000148,70.00001355,70.00000979,52562.80055,48143.02366,34763.19143,1,1.60E-19,5.63E-10,3.34E-27,257.1313703,6.56E-05,257.1314359,
70.00001485,70.0000136,70.00000982,52656.16253,48228.53524,34824.93775,1,1.60E-19,5.64E-10,3.34E-27,257.1313701,6.59E-05,257.1314359,
70.0000149,70.00001365,70.00000986,52749.5245,48314.04681,34886.68407,1,1.60E-19,5.65E-10,3.34E-27,257.1313698,6.61E-05,257.1314359,
70.00001495,70.0000137,70.00000989,52842.88648,48399.55838,34948.43039,1,1.60E-19,5.66E-10,3.34E-27,257.1313696,6.63E-05,257.1314359,
70.00001501,70.00001375,70.00000993,52936.24845,48485.06995,35010.17671,1,1.60E-19,5.67E-10,3.34E-27,257.1313694,6.66E-05,257.1314359,
70.00001506,70.00001379,70.00000996,53029.61042,48570.58152,35071.92303,1,1.60E-19,5.68E-10,3.34E-27,257.1313691,6.68E-05,257.1314359,
70.00001511,70.00001384,70.00001,53122.9724,48656.09309,35133.66936,1,1.60E-19,5.69E-10,3.34E-27,257.1313689,6.70E-05,257.1314359,
70.00001517,70.00001389,70.00001003,53216.33437,48741.60466,35195.41568,1,1.60E-19,5.70E-10,3.34E-27,257.1313687,6.73E-05,257.1314359,
70.00001522,70.00001394,70.00001007,53309.69634,48827.11623,35257.162,1,1.60E-19,5.71E-10,3.34E-27,257.1313684,6.75E-05,257.1314359,
70.00001527,70.00001399,70.0000101,53403.05832,48912.6278,35318.90832,1,1.60E-19,5.72E-10,3.34E-27,257.1313682,6.77E-05,257.1314359,
70.00001533,70.00001404,70.00001014,53496.42029,48998.13937,35380.65464,1,1.60E-19,5.73E-10,3.34E-27,257.1313679,6.80E-05,257.1314359,
70.00001538,70.00001409,70.00001017,53589.78226,49083.65094,35442.40096,1,1.60E-19,5.74E-10,3.34E-27,257.1313677,6.82E-05,257.1314359,
70.00001543,70.00001414,70.00001021,53683.14423,49169.16251,35504.14728,1,1.60E-19,5.75E-10,3.34E-27,257.1313675,6.84E-05,257.1314359,
70.00001549,70.00001419,70.00001024,53776.50621,49254.67408,35565.8936,1,1.60E-19,5.76E-10,3.34E-27,257.1313672,6.87E-05,257.1314359,
70.00001554,70.00001423,70.00001028,53869.86818,49340.18565,35627.63992,1,1.60E-19,5.77E-10,3.34E-27,257.131367,6.89E-05,257.1314359,
70.0000156,70.00001428,70.00001031,53963.23015,49425.69722,35689.38624,1,1.60E-19,5.78E-10,3.34E-27,257.1313668,6.92E-05,257.1314359,
70.00001565,70.00001433,70.00001035,54056.59212,49511.20879,35751.13256,1,1.60E-19,5.79E-10,3.34E-27,257.1313665,6.94E-05,257.1314359,
70.0000157,70.00001438,70.00001039,54149.9541,49596.72035,35812.87888,1,1.60E-19,5.80E-10,3.34E-27,257.1313663,6.96E-05,257.1314359,
70.00001576,70.00001443,70.00001042,54243.31607,49682.23192,35874.6252,1,1.60E-19,5.81E-10,3.34E-27,257.131366,6.99E-05,257.1314359,
70.00001581,70.00001448,70.00001046,54336.67804,49767.74349,35936.37152,1,1.60E-19,5.82E-10,3.34E-27,257.1313658,7.01E-05,257.1314359,
70.00001587,70.00001453,70.00001049,54430.04001,49853.25506,35998.11784,1,1.60E-19,5.83E-10,3.34E-27,257.1313655,7.04E-05,257.1314359,
70.00001592,70.00001458,70.00001053,54523.40199,49938.76663,36059.86416,1,1.60E-19,5.84E-10,3.34E-27,257.1313653,7.06E-05,257.1314359,
70.00001598,70.00001463,70.00001057,54616.76396,50024.2782,36121.61048,1,1.60E-19,5.85E-10,3.34E-27,257.1313651,7.08E-05,257.1314359,
70.00001603,70.00001468,70.0000106,54710.12593,50109.78977,36183.3568,1,1.60E-19,5.86E-10,3.34E-27,257.1313648,7.11E-05,257.1314359,
70.00001608,70.00001473,70.00001064,54803.4879,50195.30134,36245.10312,1,1.60E-19,5.87E-10,3.34E-27,257.1313646,7.13E-05,257.1314359,
70.00001614,70.00001478,70.00001067,54896.84987,50280.81291,36306.84943,1,1.60E-19,5.88E-10,3.34E-27,257.1313643,7.16E-05,257.1314359,
70.00001619,70.00001483,70.00001071,54990.21184,50366.32447,36368.59575,1,1.60E-19,5.89E-10,3.34E-27,257.1313641,7.18E-05,257.1314359,
70.00001625,70.00001488,70.00001075,55083.57382,50451.83604,36430.34207,1,1.60E-19,5.90E-10,3.34E-27,257.1313638,7.21E-05,257.1314359,
70.0000163,70.00001493,70.00001078,55176.93579,50537.34761,36492.08839,1,1.60E-19,5.91E-10,3.34E-27,257.1313636,7.23E-05,257.1314359,
70.00001636,70.00001498,70.00001082,55270.29776,50622.85918,36553.83471,1,1.60E-19,5.92E-10,3.34E-27,257.1313634,7.26E-05,257.1314359,
70.00001642,70.00001504,70.00001086,55363.65973,50708.37075,36615.58103,1,1.60E-19,5.93E-10,3.34E-27,257.1313631,7.28E-05,257.1314359,
70.00001647,70.00001509,70.00001089,55457.0217,50793.88231,36677.32735,1,1.60E-19,5.94E-10,3.34E-27,257.1313629,7.30E-05,257.1314359,
70.00001653,70.00001514,70.00001093,55550.38367,50879.39388,36739.07366,1,1.60E-19,5.95E-10,3.34E-27,257.1313626,7.33E-05,257.1314359,
70.00001658,70.00001519,70.00001097,55643.74564,50964.90545,36800.81998,1,1.60E-19,5.96E-10,3.34E-27,257.1313624,7.35E-05,257.1314359,
70.00001664,70.00001524,70.000011,55737.10761,51050.41702,36862.5663,1,1.60E-19,5.97E-10,3.34E-27,257.1313621,7.38E-05,257.1314359,
70.00001669,70.00001529,70.00001104,55830.46958,51135.92859,36924.31262,1,1.60E-19,5.98E-10,3.34E-27,257.1313619,7.40E-05,257.1314359,
70.00001675,70.00001534,70.00001108,55923.83155,51221.44015,36986.05893,1,1.60E-19,5.99E-10,3.34E-27,257.1313616,7.43E-05,257.1314359,
70.00001681,70.00001539,70.00001111,56017.19353,51306.95172,37047.80525,1,1.60E-19,6.00E-10,3.34E-27,257.1313614,7.45E-05,257.1314359,
70.00001686,70.00001544,70.00001115,56110.5555,51392.46329,37109.55157,1,1.60E-19,6.01E-10,3.34E-27,257.1313611,7.48E-05,257.1314359,
70.00001692,70.00001549,70.00001119,56203.91747,51477.97486,37171.29789,1,1.60E-19,6.02E-10,3.34E-27,257.1313609,7.50E-05,257.1314359,
70.00001697,70.00001555,70.00001123,56297.27944,51563.48642,37233.0442,1,1.60E-19,6.03E-10,3.34E-27,257.1313606,7.53E-05,257.1314359,
70.00001703,70.0000156,70.00001126,56390.64141,51648.99799,37294.79052,1,1.60E-19,6.04E-10,3.34E-27,257.1313604,7.55E-05,257.1314359,
70.00001709,70.00001565,70.0000113,56484.00338,51734.50956,37356.53684,1,1.60E-19,6.05E-10,3.34E-27,257.1313601,7.58E-05,257.1314359,
70.00001714,70.0000157,70.00001134,56577.36535,51820.02112,37418.28315,1,1.60E-19,6.06E-10,3.34E-27,257.1313599,7.60E-05,257.1314359,
70.0000172,70.00001575,70.00001138,56670.72732,51905.53269,37480.02947,1,1.60E-19,6.07E-10,3.34E-27,257.1313596,7.63E-05,257.1314359,
70.00001726,70.00001581,70.00001141,56764.08929,51991.04426,37541.77579,1,1.60E-19,6.08E-10,3.34E-27,257.1313594,7.65E-05,257.1314359,
70.00001731,70.00001586,70.00001145,56857.45126,52076.55582,37603.5221,1,1.60E-19,6.09E-10,3.34E-27,257.1313591,7.68E-05,257.1314359,
70.00001737,70.00001591,70.00001149,56950.81323,52162.06739,37665.26842,1,1.60E-19,6.10E-10,3.34E-27,257.1313589,7.70E-05,257.1314359,
70.00001743,70.00001596,70.00001153,57044.1752,52247.57896,37727.01473,1,1.60E-19,6.11E-10,3.34E-27,257.1313586,7.73E-05,257.1314359,
70.00001748,70.00001601,70.00001156,57137.53716,52333.09052,37788.76105,1,1.60E-19,6.12E-10,3.34E-27,257.1313584,7.75E-05,257.1314359,
70.00001754,70.00001607,70.0000116,57230.89913,52418.60209,37850.50737,1,1.60E-19,6.13E-10,3.34E-27,257.1313581,7.78E-05,257.1314359,
70.0000176,70.00001612,70.00001164,57324.2611,52504.11365,37912.25368,1,1.60E-19,6.14E-10,3.34E-27,257.1313579,7.80E-05,257.1314359,
70.00001766,70.00001617,70.00001168,57417.62307,52589.62522,37974,1,1.60E-19,6.15E-10,3.34E-27,257.1313576,7.83E-05,257.1314359,
70.00001771,70.00001622,70.00001172,57510.98504,52675.13679,38035.74631,1,1.60E-19,6.16E-10,3.34E-27,257.1313574,7.86E-05,257.1314359,
70.00001777,70.00001628,70.00001175,57604.34701,52760.64835,38097.49263,1,1.60E-19,6.17E-10,3.34E-27,257.1313571,7.88E-05,257.1314359,
70.00001783,70.00001633,70.00001179,57697.70898,52846.15992,38159.23894,1,1.60E-19,6.18E-10,3.34E-27,257.1313568,7.91E-05,257.1314359,
70.00001789,70.00001638,70.00001183,57791.07095,52931.67148,38220.98526,1,1.60E-19,6.19E-10,3.34E-27,257.1313566,7.93E-05,257.1314359,
70.00001794,70.00001644,70.00001187,57884.43292,53017.18305,38282.73157,1,1.60E-19,6.20E-10,3.34E-27,257.1313563,7.96E-05,257.1314359,
70.000018,70.00001649,70.00001191,57977.79489,53102.69461,38344.47789,1,1.60E-19,6.21E-10,3.34E-27,257.1313561,7.98E-05,257.1314359,
70.00001806,70.00001654,70.00001194,58071.15685,53188.20618,38406.2242,1,1.60E-19,6.22E-10,3.34E-27,257.1313558,8.01E-05,257.1314359,
70.00001812,70.00001659,70.00001198,58164.51882,53273.71774,38467.97052,1,1.60E-19,6.23E-10,3.34E-27,257.1313556,8.04E-05,257.1314359,
70.00001818,70.00001665,70.00001202,58257.88079,53359.22931,38529.71683,1,1.60E-19,6.24E-10,3.34E-27,257.1313553,8.06E-05,257.1314359,
70.00001823,70.0000167,70.00001206,58351.24276,53444.74088,38591.46315,1,1.60E-19,6.25E-10,3.34E-27,257.131355,8.09E-05,257.1314359,
70.00001829,70.00001675,70.0000121,58444.60473,53530.25244,38653.20946,1,1.60E-19,6.26E-10,3.34E-27,257.1313548,8.11E-05,257.1314359,
70.00001835,70.00001681,70.00001214,58537.96669,53615.764,38714.95577,1,1.60E-19,6.27E-10,3.34E-27,257.1313545,8.14E-05,257.1314359,
70.00001841,70.00001686,70.00001218,58631.32866,53701.27557,38776.70209,1,1.60E-19,6.28E-10,3.34E-27,257.1313543,8.16E-05,257.1314359,
70.00001847,70.00001692,70.00001221,58724.69063,53786.78713,38838.4484,1,1.60E-19,6.29E-10,3.34E-27,257.131354,8.19E-05,257.1314359,
70.00001853,70.00001697,70.00001225,58818.0526,53872.2987,38900.19472,1,1.60E-19,6.30E-10,3.34E-27,257.1313537,8.22E-05,257.1314359,
70.00001859,70.00001702,70.00001229,58911.41457,53957.81026,38961.94103,1,1.60E-19,6.31E-10,3.34E-27,257.1313535,8.24E-05,257.1314359,
70.00001865,70.00001708,70.00001233,59004.77653,54043.32183,39023.68734,1,1.60E-19,6.32E-10,3.34E-27,257.1313532,8.27E-05,257.1314359,
70.0000187,70.00001713,70.00001237,59098.1385,54128.83339,39085.43366,1,1.60E-19,6.33E-10,3.34E-27,257.131353,8.30E-05,257.1314359,
70.00001876,70.00001719,70.00001241,59191.50047,54214.34496,39147.17997,1,1.60E-19,6.34E-10,3.34E-27,257.1313527,8.32E-05,257.1314359,
70.00001882,70.00001724,70.00001245,59284.86243,54299.85652,39208.92628,1,1.60E-19,6.35E-10,3.34E-27,257.1313524,8.35E-05,257.1314359,
70.00001888,70.00001729,70.00001249,59378.2244,54385.36808,39270.67259,1,1.60E-19,6.36E-10,3.34E-27,257.1313522,8.37E-05,257.1314359,
70.00001894,70.00001735,70.00001253,59471.58637,54470.87965,39332.41891,1,1.60E-19,6.37E-10,3.34E-27,257.1313519,8.40E-05,257.1314359,
70.000019,70.0000174,70.00001257,59564.94834,54556.39121,39394.16522,1,1.60E-19,6.38E-10,3.34E-27,257.1313516,8.43E-05,257.1314359,
70.00001906,70.00001746,70.00001261,59658.3103,54641.90278,39455.91153,1,1.60E-19,6.39E-10,3.34E-27,257.1313514,8.45E-05,257.1314359,
70.00001912,70.00001751,70.00001265,59751.67227,54727.41434,39517.65784,1,1.60E-19,6.40E-10,3.34E-27,257.1313511,8.48E-05,257.1314359,
70.00001918,70.00001757,70.00001269,59845.03424,54812.9259,39579.40416,1,1.60E-19,6.41E-10,3.34E-27,257.1313509,8.51E-05,257.1314359,
70.00001924,70.00001762,70.00001272,59938.3962,54898.43747,39641.15047,1,1.60E-19,6.42E-10,3.34E-27,257.1313506,8.53E-05,257.1314359,
70.0000193,70.00001768,70.00001276,60031.75817,54983.94903,39702.89678,1,1.60E-19,6.43E-10,3.34E-27,257.1313503,8.56E-05,257.1314359,
70.00001936,70.00001773,70.0000128,60125.12013,55069.46059,39764.64309,1,1.60E-19,6.44E-10,3.34E-27,257.1313501,8.59E-05,257.1314359,
70.00001942,70.00001779,70.00001284,60218.4821,55154.97215,39826.3894,1,1.60E-19,6.45E-10,3.34E-27,257.1313498,8.61E-05,257.1314359,
70.00001948,70.00001784,70.00001288,60311.84407,55240.48372,39888.13571,1,1.60E-19,6.46E-10,3.34E-27,257.1313495,8.64E-05,257.1314359,
70.00001954,70.0000179,70.00001292,60405.20603,55325.99528,39949.88203,1,1.60E-19,6.47E-10,3.34E-27,257.1313493,8.67E-05,257.1314359,
70.0000196,70.00001795,70.00001296,60498.568,55411.50684,40011.62834,1,1.60E-19,6.48E-10,3.34E-27,257.131349,8.69E-05,257.1314359,
70.00001966,70.00001801,70.000013,60591.92996,55497.01841,40073.37465,1,1.60E-19,6.49E-10,3.34E-27,257.1313487,8.72E-05,257.1314359,
70.00001972,70.00001806,70.00001304,60685.29193,55582.52997,40135.12096,1,1.60E-19,6.50E-10,3.34E-27,257.1313484,8.75E-05,257.1314359,
70.00001978,70.00001812,70.00001308,60778.6539,55668.04153,40196.86727,1,1.60E-19,6.51E-10,3.34E-27,257.1313482,8.77E-05,257.1314359,
70.00001984,70.00001818,70.00001312,60872.01586,55753.55309,40258.61358,1,1.60E-19,6.52E-10,3.34E-27,257.1313479,8.80E-05,257.1314359,
70.00001991,70.00001823,70.00001316,60965.37783,55839.06466,40320.35989,1,1.60E-19,6.53E-10,3.34E-27,257.1313476,8.83E-05,257.1314359,
70.00001997,70.00001829,70.0000132,61058.73979,55924.57622,40382.1062,1,1.60E-19,6.54E-10,3.34E-27,257.1313474,8.85E-05,257.1314359,
70.00002003,70.00001834,70.00001325,61152.10176,56010.08778,40443.85251,1,1.60E-19,6.55E-10,3.34E-27,257.1313471,8.88E-05,257.1314359,
70.00002009,70.0000184,70.00001329,61245.46372,56095.59934,40505.59882,1,1.60E-19,6.56E-10,3.34E-27,257.1313468,8.91E-05,257.1314359,
70.00002015,70.00001846,70.00001333,61338.82569,56181.1109,40567.34513,1,1.60E-19,6.57E-10,3.34E-27,257.1313466,8.94E-05,257.1314359,
70.00002021,70.00001851,70.00001337,61432.18765,56266.62247,40629.09144,1,1.60E-19,6.58E-10,3.34E-27,257.1313463,8.96E-05,257.1314359,
70.00002027,70.00001857,70.00001341,61525.54962,56352.13403,40690.83775,1,1.60E-19,6.59E-10,3.34E-27,257.131346,8.99E-05,257.1314359,
70.00002033,70.00001862,70.00001345,61618.91158,56437.64559,40752.58406,1,1.60E-19,6.60E-10,3.34E-27,257.1313457,9.02E-05,257.1314359,
70.0000204,70.00001868,70.00001349,61712.27355,56523.15715,40814.33037,1,1.60E-19,6.61E-10,3.34E-27,257.1313455,9.05E-05,257.1314359,
70.00002046,70.00001874,70.00001353,61805.63551,56608.66871,40876.07668,1,1.60E-19,6.62E-10,3.34E-27,257.1313452,9.07E-05,257.1314359,
70.00002052,70.00001879,70.00001357,61898.99747,56694.18027,40937.82299,1,1.60E-19,6.63E-10,3.34E-27,257.1313449,9.10E-05,257.1314359,
70.00002058,70.00001885,70.00001361,61992.35944,56779.69183,40999.5693,1,1.60E-19,6.64E-10,3.34E-27,257.1313446,9.13E-05,257.1314359,
70.00002064,70.00001891,70.00001365,62085.7214,56865.20339,41061.31561,1,1.60E-19,6.65E-10,3.34E-27,257.1313444,9.16E-05,257.1314359,
70.00002071,70.00001896,70.00001369,62179.08337,56950.71495,41123.06192,1,1.60E-19,6.66E-10,3.34E-27,257.1313441,9.18E-05,257.1314359,
70.00002077,70.00001902,70.00001374,62272.44533,57036.22652,41184.80823,1,1.60E-19,6.67E-10,3.34E-27,257.1313438,9.21E-05,257.1314359,
70.00002083,70.00001908,70.00001378,62365.8073,57121.73808,41246.55453,1,1.60E-19,6.68E-10,3.34E-27,257.1313435,9.24E-05,257.1314359,
70.00002089,70.00001914,70.00001382,62459.16926,57207.24964,41308.30084,1,1.60E-19,6.69E-10,3.34E-27,257.1313433,9.27E-05,257.1314359,
70.00002096,70.00001919,70.00001386,62552.53122,57292.7612,41370.04715,1,1.60E-19,6.70E-10,3.34E-27,257.131343,9.29E-05,257.1314359,
70.00002102,70.00001925,70.0000139,62645.89319,57378.27276,41431.79346,1,1.60E-19,6.71E-10,3.34E-27,257.1313427,9.32E-05,257.1314359,
70.00002108,70.00001931,70.00001394,62739.25515,57463.78432,41493.53977,1,1.60E-19,6.72E-10,3.34E-27,257.1313424,9.35E-05,257.1314359,
70.00002114,70.00001937,70.00001398,62832.61711,57549.29588,41555.28607,1,1.60E-19,6.73E-10,3.34E-27,257.1313421,9.38E-05,257.1314359,
70.00002121,70.00001942,70.00001402,62925.97908,57634.80744,41617.03238,1,1.60E-19,6.74E-10,3.34E-27,257.1313419,9.40E-05,257.1314359,
70.00002127,70.00001948,70.00001407,63019.34104,57720.319,41678.77869,1,1.60E-19,6.75E-10,3.34E-27,257.1313416,9.43E-05,257.1314359,
70.00002133,70.00001954,70.00001411,63112.703,57805.83056,41740.525,1,1.60E-19,6.76E-10,3.34E-27,257.1313413,9.46E-05,257.1314359,
70.0000214,70.0000196,70.00001415,63206.06496,57891.34212,41802.2713,1,1.60E-19,6.77E-10,3.34E-27,257.131341,9.49E-05,257.1314359,
70.00002146,70.00001965,70.00001419,63299.42693,57976.85368,41864.01761,1,1.60E-19,6.78E-10,3.34E-27,257.1313407,9.52E-05,257.1314359,
70.00002152,70.00001971,70.00001423,63392.78889,58062.36524,41925.76392,1,1.60E-19,6.79E-10,3.34E-27,257.1313405,9.54E-05,257.1314359,
70.00002159,70.00001977,70.00001428,63486.15085,58147.8768,41987.51023,1,1.60E-19,6.80E-10,3.34E-27,257.1313402,9.57E-05,257.1314359,
70.00002165,70.00001983,70.00001432,63579.51282,58233.38836,42049.25653,1,1.60E-19,6.81E-10,3.34E-27,257.1313399,9.60E-05,257.1314359,
70.00002171,70.00001989,70.00001436,63672.87478,58318.89991,42111.00284,1,1.60E-19,6.82E-10,3.34E-27,257.1313396,9.63E-05,257.1314359,
70.00002178,70.00001995,70.0000144,63766.23674,58404.41147,42172.74914,1,1.60E-19,6.83E-10,3.34E-27,257.1313393,9.66E-05,257.1314359,
70.00002184,70.00002,70.00001444,63859.5987,58489.92303,42234.49545,1,1.60E-19,6.84E-10,3.34E-27,257.1313391,9.69E-05,257.1314359,
70.0000219,70.00002006,70.00001449,63952.96066,58575.43459,42296.24176,1,1.60E-19,6.85E-10,3.34E-27,257.1313388,9.71E-05,257.1314359,
70.00002197,70.00002012,70.00001453,64046.32263,58660.94615,42357.98806,1,1.60E-19,6.86E-10,3.34E-27,257.1313385,9.74E-05,257.1314359,
70.00002203,70.00002018,70.00001457,64139.68459,58746.45771,42419.73437,1,1.60E-19,6.87E-10,3.34E-27,257.1313382,9.77E-05,257.1314359,
70.0000221,70.00002024,70.00001461,64233.04655,58831.96927,42481.48067,1,1.60E-19,6.88E-10,3.34E-27,257.1313379,9.80E-05,257.1314359,
70.00002216,70.0000203,70.00001466,64326.40851,58917.48083,42543.22698,1,1.60E-19,6.89E-10,3.34E-27,257.1313376,9.83E-05,257.1314359,
70.00002222,70.00002036,70.0000147,64419.77047,59002.99238,42604.97329,1,1.60E-19,6.90E-10,3.34E-27,257.1313374,9.86E-05,257.1314359,
70.00002229,70.00002042,70.00001474,64513.13243,59088.50394,42666.71959,1,1.60E-19,6.91E-10,3.34E-27,257.1313371,9.88E-05,257.1314359,
70.00002235,70.00002047,70.00001478,64606.4944,59174.0155,42728.4659,1,1.60E-19,6.92E-10,3.34E-27,257.1313368,9.91E-05,257.1314359,
70.00002242,70.00002053,70.00001483,64699.85636,59259.52706,42790.2122,1,1.60E-19,6.93E-10,3.34E-27,257.1313365,9.94E-05,257.1314359,
70.00002248,70.00002059,70.00001487,64793.21832,59345.03862,42851.95851,1,1.60E-19,6.94E-10,3.34E-27,257.1313362,9.97E-05,257.1314359,
70.00002255,70.00002065,70.00001491,64886.58028,59430.55017,42913.70481,1,1.60E-19,6.95E-10,3.34E-27,257.1313359,1.00E-04,257.1314359,
70.00002261,70.00002071,70.00001496,64979.94224,59516.06173,42975.45112,1,1.60E-19,6.96E-10,3.34E-27,257.1313356,1.00E-04,257.1314359,
70.00002268,70.00002077,70.000015,65073.3042,59601.57329,43037.19742,1,1.60E-19,6.97E-10,3.34E-27,257.1313353,1.01E-04,257.1314359,
70.00002274,70.00002083,70.00001504,65166.66616,59687.08485,43098.94372,1,1.60E-19,6.98E-10,3.34E-27,257.1313351,1.01E-04,257.1314359,
70.00002281,70.00002089,70.00001508,65260.02812,59772.5964,43160.69003,1,1.60E-19,6.99E-10,3.34E-27,257.1313348,1.01E-04,257.1314359,
70.00002287,70.00002095,70.00001513,65353.39008,59858.10796,43222.43633,1,1.60E-19,7.00E-10,3.34E-27,257.1313345,1.01E-04,257.1314359,
70.00002294,70.00002101,70.00001517,65446.75204,59943.61952,43284.18264,1,1.60E-19,7.01E-10,3.34E-27,257.1313342,1.02E-04,257.1314359,
70.000023,70.00002107,70.00001521,65540.114,60029.13108,43345.92894,1,1.60E-19,7.02E-10,3.34E-27,257.1313339,1.02E-04,257.1314359,
