X,Y,Z,Vx,Vy,Vz,Polarity,Charge,Time,Mass,Electric Potential Energy,Kinetic Energy,Total Energy,0.000179538
-12.68567346,-12.21517921,-25.15186041,7.54E+08,6.00E+07,3.30E+08,1,1.60E-19,9.80E-08,3.34E-27,-24906.56436,7104.325381,-17802.23898,
-12.61014006,-12.20906651,-25.11869605,7.57E+08,6.23E+07,3.33E+08,1,1.60E-19,9.81E-08,3.34E-27,-24976.98748,7174.748497,-17802.23898,
-12.53431426,-12.20272073,-25.08522212,7.60E+08,6.46E+07,3.36E+08,1,1.60E-19,9.82E-08,3.34E-27,-25048.0339,7245.794919,-17802.23898,
-12.45819599,-12.1961407,-25.05143706,7.63E+08,6.70E+07,3.39E+08,1,1.60E-19,9.83E-08,3.34E-27,-25119.70929,7317.470307,-17802.23898,
-12.3817852,-12.18932528,-25.01733929,7.66E+08,6.93E+07,3.43E+08,1,1.60E-19,9.84E-08,3.34E-27,-25192.01939,7389.780404,-17802.23898,
-12.30508186,-12.1822733,-24.9829272,7.68E+08,7.17E+07,3.46E+08,1,1.60E-19,9.85E-08,3.34E-27,-25264.97001,7462.731028,-17802.23898,
-12.22808592,-12.17498356,-24.94819917,7.71E+08,7.41E+07,3.49E+08,1,1.60E-19,9.86E-08,3.34E-27,-25338.56706,7536.328079,-17802.23898,
-12.15079735,-12.16745487,-24.91315354,7.74E+08,7.65E+07,3.52E+08,1,1.60E-19,9.87E-08,3.34E-27,-25412.81652,7610.577539,-17802.23898,
-12.07321614,-12.15968603,-24.87778865,7.77E+08,7.89E+07,3.55E+08,1,1.60E-19,9.88E-08,3.34E-27,-25487.72445,7685.48547,-17802.23898,
-11.99534225,-12.15167581,-24.8421028,7.80E+08,8.13E+07,3.58E+08,1,1.60E-19,9.89E-08,3.34E-27,-25563.297,7761.058019,-17802.23898,
-11.91717569,-12.14342299,-24.80609426,7.83E+08,8.37E+07,3.62E+08,1,1.60E-19,9.90E-08,3.34E-27,-25639.54039,7837.301413,-17802.23898,
-11.83871644,-12.13492632,-24.76976129,7.86E+08,8.62E+07,3.65E+08,1,1.60E-19,9.91E-08,3.34E-27,-25716.46095,7914.221967,-17802.23898,
-11.7599645,-12.12618453,-24.73310211,7.89E+08,8.86E+07,3.68E+08,1,1.60E-19,9.92E-08,3.34E-27,-25794.06506,7991.826079,-17802.23898,
-11.6809199,-12.11719636,-24.69611494,7.92E+08,9.11E+07,3.72E+08,1,1.60E-19,9.93E-08,3.34E-27,-25872.35922,8070.120235,-17802.23898,
-11.60158265,-12.10796052,-24.65879795,7.95E+08,9.36E+07,3.75E+08,1,1.60E-19,9.94E-08,3.34E-27,-25951.34999,8149.111004,-17802.23898,
-11.52195277,-12.09847571,-24.6211493,7.98E+08,9.61E+07,3.78E+08,1,1.60E-19,9.95E-08,3.34E-27,-26031.04403,8228.805045,-17802.23898,
-11.44203031,-12.08874061,-24.5831671,8.01E+08,9.86E+07,3.81E+08,1,1.60E-19,9.96E-08,3.34E-27,-26111.44808,8309.209103,-17802.23898,
-11.36181531,-12.0787539,-24.54484945,8.04E+08,1.01E+08,3.85E+08,1,1.60E-19,9.97E-08,3.34E-27,-26192.56899,8390.330011,-17802.23898,
-11.28130784,-12.06851423,-24.50619443,8.07E+08,1.04E+08,3.88E+08,1,1.60E-19,9.98E-08,3.34E-27,-26274.41367,8472.174691,-17802.23898,
-11.20050795,-12.05802025,-24.46720008,8.09E+08,1.06E+08,3.92E+08,1,1.60E-19,9.99E-08,3.34E-27,-26356.98914,8554.750154,-17802.23898,
