energy (eV),scatter (barn),capture (barn),total (barn)
47246.78999999999,10.53959,0.00184431907,10.5414343
47247.23,10.53959,0.00213774207,10.5417277
47247.67,10.5396,0.00253064907,10.5421307
47248.11,10.53961,0.00306304307,10.542673
47248.55,10.53963,0.00378933407,10.5434193
47248.99,10.53967,0.00478210507,10.5444521
47249.409999999996,10.53972,0.00606515107,10.5457852
47249.83,10.5398,0.00778178407,10.5475818
47250.25,10.5399,0.0100610181,10.549961
47250.66,10.54004,0.0129770281,10.553017
47251.08,10.54022,0.0168498281,10.5570698
47251.49,10.54045,0.0216902081,10.5621402
47251.91,10.54076,0.0279551381,10.5687151
47252.32,10.54114,0.0355712881,10.5767113
47252.74,10.54163,0.0451425181,10.5867725
47253.16,10.54221,0.0567239881,10.598934
47253.58,10.54292,0.0705020781,10.6134221
47253.990000000005,10.54373,0.0861947881,10.6299248
47254.409999999996,10.54468,0.104615718,10.6492957
47254.82,10.54573,0.124837018,10.670567
47255.65,10.54818,0.171738818,10.7199188
47256.95,10.55252,0.254014118,10.8065341
47258.25,10.55649,0.327981518,10.8844715
47259.29,10.5585,0.364329418,10.9228294
47259.85,10.55894,0.371613618,10.9305536
47260.0,10.55897,0.371956518,10.9309265
47260.049999999996,10.55898,0.371917818,10.9308978
47260.240000000005,10.55895,0.371074318,10.9300243
47260.42,10.55888,0.369263918,10.9281439
47261.13,10.55809,0.352921918,10.9110119
47261.93,10.55638,0.319161218,10.8755412
47262.72,10.55408,0.274554318,10.8286343
47264.81,10.54727,0.144835218,10.6921052
47265.340000000004,10.54577,0.116679918,10.6624499
47265.86,10.54448,0.0924952581,10.6369753
47266.38,10.54337,0.0719313781,10.6153014
47266.9,10.54245,0.0549388381,10.5973888
47267.200000000004,10.542,0.0466703181,10.5886703
47267.490000000005,10.54162,0.0396678381,10.5812878
47267.78,10.54128,0.0335676281,10.5748476
47268.07,10.54099,0.0282936981,10.5692837
47268.369999999995,10.54073,0.0236238381,10.5643538
47268.659999999996,10.54051,0.0197884981,10.5602985
47268.95,10.54033,0.0165430081,10.556873
47269.24,10.54017,0.0138143081,10.5539843
47269.54,10.54004,0.0114625881,10.5515026
47269.83,10.53993,0.00957998707,10.54951
47270.119999999995,10.53983,0.00802394607,10.5478539
47270.409999999996,10.53975,0.00674371407,10.5464937
47270.71,10.53968,0.00566199807,10.545342
47271.0,10.53963,0.00481091307,10.5444409
47271.29,10.53958,0.00411730107,10.5436973
47271.58,10.53954,0.00355274607,10.5430927
47271.880000000005,10.53951,0.00307908107,10.5425891
47272.170000000006,10.53948,0.00270738307,10.5421874
47272.46,10.53945,0.00240376407,10.5418538
47272.75,10.53943,0.00215476407,10.5415848
47273.34,10.5394,0.00177361707,10.5411736
47273.92,10.53937,0.00151185107,10.5408819
47274.51,10.53934,0.00131830607,10.5406583
47275.09,10.53932,0.00117399407,10.540494
47276.26,10.53928,0.000964507473,10.5402445
47277.600000000006,10.53924,0.000798712373,10.5400387
47278.939999999995,10.53921,0.000676830073,10.5398868
47280.28,10.53917,0.000582854873,10.5397529
47281.61,10.53914,0.000508869473,10.5396489
47282.95,10.53911,0.000448550473,10.5395586
47284.29,10.53908,0.000398990973,10.539479
47286.96000000001,10.53903,0.000323091473,10.5393531
47289.64,10.53897,0.000267731473,10.5392377
47292.31,10.53892,0.000226279573,10.5391463
47294.990000000005,10.53887,0.000194229173,10.5390642
47297.659999999996,10.53882,0.000169136173,10.5389891
47301.34,10.53876,0.000142558173,10.5389026
47305.020000000004,10.53869,0.000122507873,10.5388125
47308.700000000004,10.53863,0.000106812473,10.5387368
47312.380000000005,10.53856,9.42627934e-05,10.5386543
47316.06,10.5385,8.41327234e-05,10.5385841
47319.74,10.53844,7.58512034e-05,10.5385159
47327.1,10.53831,6.32502234e-05,10.5383733
47334.46,10.53819,5.42438534e-05,10.5382442
47341.82,10.53806,4.75915234e-05,10.5381076
47349.18,10.53793,4.26387834e-05,10.5379726
47356.53,10.53781,3.86722934e-05,10.5378487
47366.9,10.53764,3.44124634e-05,10.5376744
47377.27,10.53747,3.12431834e-05,10.5375012
47387.64,10.5373,2.88382934e-05,10.5373288
47398.009999999995,10.53712,2.70714534e-05,10.5371471
47418.75,10.53677,2.42832434e-05,10.5367943
47439.479999999996,10.53643,2.24238634e-05,10.5364524
47480.950000000004,10.53574,2.02069934e-05,10.5357602
47522.420000000006,10.53505,1.89411034e-05,10.5350689
47605.36,10.53368,1.76846834e-05,10.5336977
47688.3,10.5323,1.71177634e-05,10.5323171
47945.15,10.52805,1.66013434e-05,10.5280666
48972.58,10.51113,1.70457834e-05,10.511147
50000.0,10.49431,1.78780434e-05,10.4943279
53306.18,10.44126,2.13767534e-05,10.4412814
55041.92,10.41432,2.37807734e-05,10.4143438
56777.66,10.38831,2.67247534e-05,10.3883367
58513.4,10.36367,3.04172034e-05,10.3637004
60249.14,10.34105,3.51675534e-05,10.3410852
62067.54,10.32093,4.18463234e-05,10.3209718
63885.92999999999,10.30706,5.11900334e-05,10.3071112
64795.130000000005,10.30419,5.74068634e-05,10.3042474
65704.33,10.30565,6.50991734e-05,10.3057151
66613.53,10.31387,7.48376734e-05,10.3139448
67522.72,10.33344,8.75822734e-05,10.3335276
68431.92,10.37585,0.000105454673,10.3759555
68886.52,10.41384,0.000117707473,10.4139577
69341.12000000001,10.47434,0.000134102673,10.4744741
69733.73,10.56358,0.000154991873,10.563735
69930.04,10.63275,0.000170024873,10.63292
70126.34,10.73227,0.000190991673,10.732461
70322.64,10.88768,0.000223504373,10.8879035
70420.79,11.00183,0.000247702473,11.0020777
70518.94,11.15732,0.000281349973,11.1576014
70575.76999999999,11.27605,0.000307626373,11.2763576
70632.59,11.42517,0.000341330673,11.4255113
70689.42,11.61681,0.000385719273,11.6171957
70746.24,11.87065,0.000446188673,11.8710962
70777.24,12.04591,0.000488916373,12.0463989
70808.23,12.25752,0.000541479073,12.2580615
70839.23,12.51631,0.000607029073,12.516917
70870.22,12.83812,0.000690238973,12.8388102
70896.05,13.17129,0.000778103573,13.1720681
70921.88,13.58419,0.000889078173,13.5850791
70934.8,13.82929,0.000955917073,13.8302459
70947.70999999999,14.10597,0.00103212807,14.1070021
70960.62999999999,14.42,0.00111951407,14.4211195
70973.54000000001,14.77764,0.00122006207,14.7788601
70987.75,15.23578,0.00135037207,15.2371304
71001.96,15.77543,0.00150574107,15.7769357
71016.17,16.41743,0.00169289707,16.4191229
71023.27,16.78492,0.00180103907,16.786721
71030.37,17.1891,0.00192075107,17.1910208
71037.48,17.63569,0.00205389707,17.6377439
71044.58,18.12938,0.00220207307,18.1315821
71051.68000000001,18.67778,0.00236778707,18.6801478
71058.78,19.28918,0.00255381507,19.2917338
71065.89,19.97447,0.00276379307,19.9772338
71072.99,20.74352,0.00300112607,20.7465211
71080.09,21.61139,0.00327091007,21.6146609
71087.18999999999,22.59508,0.00357897807,22.598659
71091.71,23.29085,0.00379822407,23.2946482
71096.23,24.04766,0.00403786807,24.0516979
71100.75,24.87132,0.00429996407,24.87562
71105.27,25.76987,0.00458732607,25.7744573
71109.79000000001,26.75453,0.00490389507,26.7594339
71114.31,27.83535,0.00525324107,27.8406032
71118.82999999999,29.02271,0.00563911607,29.0283491
71123.35,30.32904,0.00606602807,30.335106
71126.91,31.45084,0.00643450607,31.4572745
71130.46,32.65915,0.00683323407,32.6659832
71134.01,33.96504,0.00726620207,33.9723062
71137.56,35.37705,0.00773663907,35.3847866
71141.11,36.90417,0.00824798607,36.912418
71144.66,38.55568,0.00880386307,38.5644839
71148.21,40.34093,0.00940800607,40.350338
71151.76,42.26906,0.0100641881,42.2791242
71156.68,45.1933,0.0110665081,45.2043665
71161.59,48.41848,0.0121817981,48.4306618
71166.51000000001,51.96259,0.0134192181,51.9760092
71171.42,55.80015,0.0147736181,55.8149236
71176.34000000001,59.91025,0.0162426381,59.9264926
71181.25,64.19653,0.0177972981,64.2143273
71191.06999999999,72.76213,0.0209900181,72.78312
71193.84,75.00834,0.0218552481,75.0301952
71196.6,77.0831,0.0226720181,77.105772
71199.36,78.94257,0.0234250781,78.9659951
71202.12,80.5356,0.0240958081,80.5596958
71204.88,81.81339,0.0246660081,81.838056
71207.64,82.73234,0.0251189681,82.757459
71210.4,83.25734,0.0254405681,83.2827806
71213.16,83.36466,0.0256203681,83.3902804
71216.31999999999,82.9621,0.0256446381,82.9877446
71218.89000000001,82.22593,0.0255206681,82.2514507
71221.45000000001,81.14457,0.0252726781,81.1698427
71224.02,79.73517,0.0249058481,79.7600758
71226.58,78.04202,0.0244330481,78.066453
71229.15000000001,76.09104,0.0238628581,76.1149029
71231.71,73.93986,0.0232133581,73.9630734
71236.84,69.18499,0.0217274581,69.2067175
71247.09999999999,59.05074,0.0184261481,59.0691661
71252.23,54.14569,0.0167819881,54.162472
71257.34999999999,49.5701,0.0152244181,49.5853244
71261.72,45.97241,0.0139847481,45.9863947
71266.09000000001,42.67602,0.0128376681,42.6888577
71270.45999999999,39.68048,0.0117858181,39.6922658
71274.83,36.97415,0.0108274981,36.9849775
71279.2,34.53867,0.00995821407,34.5486282
71283.57,32.35226,0.00917191607,32.3614319
71287.93999999999,30.39199,0.00846181707,30.4004518
71292.3,28.63899,0.00782235507,28.6468124
71296.68000000001,27.06034,0.00724257507,27.0675826
71301.05,25.64754,0.00672026307,25.6542603
71305.42,24.3787,0.00624812807,24.3849481
71309.79,23.23755,0.00582080607,23.2433708
71314.16,22.20961,0.00543346907,22.2150435
71318.53,21.28205,0.00508179807,21.2871318
71322.9,20.44354,0.00476194907,20.448302
71327.27,19.68412,0.00447051807,19.6885905
71331.64,18.99503,0.00420449007,18.9992345
71336.01000000001,18.36855,0.00396120207,18.3725112
71340.37999999999,17.79794,0.00373829807,17.8016783
71344.75,17.27723,0.00353369307,17.2807637
71349.12,16.8012,0.00334554807,16.8045455
71353.49,16.36527,0.00317224807,16.3684422
71357.86,15.96571,0.00301247207,15.9687225
71362.23,15.59939,0.00286511507,15.6022551
71370.98,14.94966,0.00260153207,14.9522615
71379.71999999999,14.39468,0.00237382107,14.3970538
71388.47,13.9181,0.00217600807,13.920276
71397.21,13.50755,0.00200361907,13.5095536
71405.96,13.15121,0.00185224907,13.1530623
71414.7,12.84114,0.00171899207,12.842859
71423.44,12.56978,0.00160099607,12.571381
71432.18,12.33128,0.00149606407,12.3327761
71449.67000000001,11.93425,0.00131831707,11.9355683
71467.15,11.62098,0.00117466307,11.6221547
71484.64,11.37038,0.00105691507,11.3714369
71502.12,11.16791,0.000959397073,11.1688694
71518.02,11.01705,0.000884913773,11.0179349
71533.91,10.8902,0.000820843573,10.8910208
71565.7,10.69206,0.000717235573,10.6927772
71597.49,10.54849,0.000638312573,10.5491283
71629.26999999999,10.4424,0.000576872973,10.4429769
71676.95999999999,10.33091,0.000507742773,10.3314177
71724.64,10.25755,0.000457846773,10.2580078
71772.33,10.2079,0.000420521573,10.2083205
71820.01000000001,10.17464,0.000392351573,10.1750324
71870.87000000001,10.15138,0.000369530673,10.1517495
71972.59999999999,10.12835,0.000338883773,10.1286889
72074.33,10.12326,0.000321004773,10.123581
72277.78,10.13731,0.000305969073,10.137616
72328.65,10.14341,0.000304915473,10.1437149
72462.17000000001,10.16214,0.000305657673,10.1624457
72595.68,10.18317,0.000309875773,10.1834799
72862.70999999999,10.22998,0.000326420073,10.2303064
73129.74,10.28197,0.000351127773,10.2823211
73396.77,10.33991,0.000383037073,10.340293
73676.51999999999,10.40951,0.000424904673,10.4099349
73956.26,10.49116,0.000476468773,10.4916365
74236.01000000001,10.58904,0.000539864673,10.5895799
74515.75,10.70883,0.000618280473,10.7094483
74782.79000000001,10.85197,0.000712078873,10.8526821
75049.83,11.03211,0.000829558973,11.0329396
75316.87,11.26394,0.000979493473,11.2649195
75583.9,11.56914,0.00117475907,11.5703148
75723.76999999999,11.76955,0.00130181507,11.7708518
75863.64,12.00583,0.00145061607,12.0072806
76003.51,12.28645,0.00162613407,12.2880761
76143.37999999999,12.62295,0.00183512307,12.6247851
76283.26000000001,13.03227,0.00208749707,13.0343575
76353.2,13.26932,0.00223289107,13.2715529
76423.13,13.53408,0.00239465107,13.5364747
76493.06999999999,13.82683,0.00257291407,13.8294029
76563.01,14.1562,0.00277268507,14.1589727
76632.95000000001,14.52544,0.00299582507,14.5284358
76702.88,14.93841,0.00324451407,14.9416545
76763.29,15.34168,0.00348646707,15.3451665
76823.69,15.7915,0.00375547207,15.7952555
76884.09,16.2936,0.00405478207,16.2976548
76944.49,16.85567,0.00438878007,16.8600588
77004.89,17.48748,0.00476301407,17.492243
77065.29,18.20632,0.00518731407,18.2115073
77125.69,19.01867,0.00566526607,19.0243353
77186.09,19.94562,0.00620878707,19.9518288
77221.06,20.54385,0.00655859907,20.5504086
77256.03,21.18953,0.00693543307,21.1964654
77291.0,21.88935,0.00734303007,21.896693
77325.96,22.65081,0.00778560307,22.6585956
77360.93,23.47503,0.00826370907,23.4832937
77395.90000000001,24.37449,0.00878433407,24.3832743
77430.87,25.35394,0.00935005507,25.3632901
77465.83,26.41813,0.00996344107,26.4280934
77500.79999999999,27.58497,0.0106344381,27.5956044
77535.77,28.85494,0.0113631681,28.8663032
77570.74,30.24216,0.0121573281,30.2543173
77605.7,31.76203,0.0130253081,31.7750553
77640.67,33.41528,0.0139672781,33.4292473
77675.64,35.22553,0.0149959781,35.240526
77710.61,37.19833,0.0161141081,37.2144441
77745.57,39.3371,0.0173230781,39.3544231
77771.49,41.04329,0.0182850181,41.061575
77797.40000000001,42.85171,0.0193022681,42.8710123
77823.32,44.76491,0.0203758281,44.7852858
77849.23000000001,46.77748,0.0215022981,46.7989823
