#LIBRARY    ENDF/B-VIII.0
#REACTION   N-14(N,TOT),SIG
#NUCLEUS    N-14
#MF         3
#MT         1
#EN-MIN     1e-05
#EN-MAX     1.5e+08
#E,eV        Sig,b        Interpolation
 6.25755E+07 0.886863     Lin-Lin
 6.30874E+07 0.879476     Lin-Lin
 6.34583E+07 0.874122     Lin-Lin
 6.39774E+07 0.86663      Lin-Lin
 6.43536E+07 0.861202     Lin-Lin
 6.488E+07   0.853604     Lin-Lin
 6.5E+07     0.851873     Lin-Lin
 6.52615E+07 0.848246     Lin-Lin
 6.57954E+07 0.840841     Lin-Lin
 6.6E+07     0.838003     Lin-Lin
 6.67236E+07 0.828559     Lin-Lin
 6.69311E+07 0.825851     Lin-Lin
 6.7665E+07  0.816274     Lin-Lin
 6.78754E+07 0.813527     Lin-Lin
 6.8E+07     0.811902     Lin-Lin
 6.86196E+07 0.804292     Lin-Lin
 6.8833E+07  0.801671     Lin-Lin
 6.9E+07     0.79962      Lin-Lin
 6.95877E+07 0.793014     Lin-Lin
 6.99735E+07 0.788677     Lin-Lin
 7E+07       0.788379     Lin-Lin
 7.05694E+07 0.782323     Lin-Lin
 7.09607E+07 0.778163     Lin-Lin
 7.15651E+07 0.771736     Lin-Lin
 7.19618E+07 0.767516     Lin-Lin
 7.2E+07     0.76711      Lin-Lin
 7.25747E+07 0.761581     Lin-Lin
 7.30158E+07 0.757337     Lin-Lin
 7.35986E+07 0.751729     Lin-Lin
 7.40459E+07 0.747425     Lin-Lin
 7.4637E+07  0.741738     Lin-Lin
 7.50906E+07 0.737374     Lin-Lin
 7.56899E+07 0.731607     Lin-Lin
 7.6E+07     0.728623     Lin-Lin
 7.67578E+07 0.721968     Lin-Lin
 7.70722E+07 0.719206     Lin-Lin
 7.78407E+07 0.712457     Lin-Lin
 7.81596E+07 0.709656     Lin-Lin
 7.89389E+07 0.702811     Lin-Lin
 7.92623E+07 0.699971     Lin-Lin
 8.00526E+07 0.69303      Lin-Lin
 8.03805E+07 0.69015      Lin-Lin
 8.1182E+07  0.683111     Lin-Lin
 8.15145E+07 0.68019      Lin-Lin
 8.23273E+07 0.673051     Lin-Lin
 8.26646E+07 0.670089     Lin-Lin
 8.34888E+07 0.66285      Lin-Lin
 8.38308E+07 0.659846     Lin-Lin
 8.46667E+07 0.652505     Lin-Lin
 8.5E+07     0.649577     Lin-Lin
 8.58612E+07 0.642618     Lin-Lin
 8.61992E+07 0.639886     Lin-Lin
 8.7E+07     0.633414     Lin-Lin
 8.70725E+07 0.632842     Lin-Lin
 8.74153E+07 0.630138     Lin-Lin
 8.8E+07     0.625525     Lin-Lin
 8.8301E+07  0.623413     Lin-Lin
 8.92415E+07 0.616809     Lin-Lin
 8.95467E+07 0.614667     Lin-Lin
 9.05006E+07 0.607971     Lin-Lin
 9.08101E+07 0.605798     Lin-Lin
 9.1E+07     0.604464     Lin-Lin
 9.20912E+07 0.597446     Lin-Lin
 9.22838E+07 0.596207     Lin-Lin
 9.33905E+07 0.58909      Lin-Lin
 9.35858E+07 0.587834     Lin-Lin
 9.4E+07     0.58517      Lin-Lin
 9.4708E+07  0.58079      Lin-Lin
 9.49061E+07 0.579565     Lin-Lin
 9.5E+07     0.578984     Lin-Lin
 9.60442E+07 0.572931     Lin-Lin
 9.63403E+07 0.571215     Lin-Lin
 9.73992E+07 0.565076     Lin-Lin
 9.76995E+07 0.563336     Lin-Lin
 9.87733E+07 0.557111     Lin-Lin
 9.90778E+07 0.555346     Lin-Lin
 1E+08       0.55         Lin-Lin
 1.00167E+08 0.549112     Lin-Lin
 1.01411E+08 0.542493     Lin-Lin
 1.0158E+08  0.541593     Lin-Lin
 1.02842E+08 0.534881     Lin-Lin
 1.03013E+08 0.533968     Lin-Lin
 1.04E+08    0.528717     Lin-Lin
 1.04292E+08 0.527256     Lin-Lin
 1.04466E+08 0.526388     Lin-Lin
 1.05764E+08 0.51991      Lin-Lin
 1.0594E+08  0.519029     Lin-Lin
 1.07256E+08 0.512459     Lin-Lin
 1.07435E+08 0.511566     Lin-Lin
 1.08E+08    0.508744     Lin-Lin
 1.08951E+08 0.504096     Lin-Lin
 1.09524E+08 0.501294     Lin-Lin
 1.1E+08     0.498965     Lin-Lin
 1.10488E+08 0.496681     Lin-Lin
 1.11069E+08 0.493961     Lin-Lin
 1.12047E+08 0.489385     Lin-Lin
 1.12636E+08 0.486626     Lin-Lin
 1.13627E+08 0.481986     Lin-Lin
 1.14225E+08 0.479188     Lin-Lin
 1.1523E+08  0.474482     Lin-Lin
 1.15836E+08 0.471645     Lin-Lin
 1.16E+08    0.470879     Lin-Lin
 1.16856E+08 0.467113     Lin-Lin
 1.17637E+08 0.46368      Lin-Lin
 1.18E+08    0.462081     Lin-Lin
 1.18505E+08 0.460022     Lin-Lin
 1.19665E+08 0.45529      Lin-Lin
 1.2E+08     0.453923     Lin-Lin
 1.20177E+08 0.453265     Lin-Lin
 1.21693E+08 0.44762      Lin-Lin
 1.21872E+08 0.446953     Lin-Lin
 1.22E+08    0.446477     Lin-Lin
 1.23591E+08 0.441045     Lin-Lin
 1.23721E+08 0.440602     Lin-Lin
 1.24E+08    0.439651     Lin-Lin
 1.25335E+08 0.435459     Lin-Lin
 1.25749E+08 0.434158     Lin-Lin
 1.26E+08    0.433371     Lin-Lin
 1.27103E+08 0.430173     Lin-Lin
 1.27778E+08 0.428219     Lin-Lin
 1.28E+08    0.427574     Lin-Lin
 1.28897E+08 0.425166     Lin-Lin
 1.29806E+08 0.422724     Lin-Lin
 1.3E+08     0.422203     Lin-Lin
 1.30715E+08 0.420484     Lin-Lin
 1.31834E+08 0.417793     Lin-Lin
 1.32559E+08 0.41605      Lin-Lin
 1.33694E+08 0.413322     Lin-Lin
 1.34E+08    0.412586     Lin-Lin
 1.34429E+08 0.411618     Lin-Lin
 1.3589E+08  0.408322     Lin-Lin
 1.36326E+08 0.40734      Lin-Lin
 1.37808E+08 0.403998     Lin-Lin
 1.38249E+08 0.403002     Lin-Lin
 1.39752E+08 0.399613     Lin-Lin
 1.402E+08   0.398603     Lin-Lin
 1.41724E+08 0.395166     Lin-Lin
 1.42E+08    0.394543     Lin-Lin
 1.42178E+08 0.39415      Lin-Lin
 1.43723E+08 0.39073      Lin-Lin
 1.44E+08    0.390117     Lin-Lin
 1.44184E+08 0.389714     Lin-Lin
 1.45751E+08 0.386267     Lin-Lin
 1.46218E+08 0.38524      Lin-Lin
 1.47807E+08 0.381745     Lin-Lin
 1.48E+08    0.381321     Lin-Lin
 1.48281E+08 0.380715     Lin-Lin
 1.5E+08     0.377        Lin-Lin
#END
